Vin,180000,150000,128571,112500,100000,90000,81818,75000,69230,64285,60000,56250,52941,50000
-0.1883,179895.0325,149665.1469,127946.7434,111536.6933,98674.32457,88307.79878,81717.24023,74850.05648,68999.08763,63973.37777,59604.55924,55768.35196,52369.73462,49343.85916
-0.1882,179909.1038,149677.18,127957.5333,111546.7141,98683.87742,88317.08378,81723.70229,74856.07418,69004.75642,63978.77272,59609.73879,55773.36237,52374.61294,49348.6358
-0.1881,179923.1536,149689.1953,127968.3079,111556.7215,98693.41846,88326.35824,81730.15451,74862.08285,69010.41692,63984.16,59614.9112,55778.36608,52379.48501,49353.40652
-0.188,179937.1817,149701.1924,127979.067,111566.7156,98702.94767,88335.62213,81736.59695,74868.08255,69016.06909,63989.5396,59620.07645,55783.36311,52384.35079,49358.17134
-0.1879,179951.1879,149713.1715,127989.8108,111576.6962,98712.46505,88344.87545,81743.02943,74874.07313,69021.71297,63994.91145,59625.23451,55788.35342,52389.21028,49362.93023
-0.1878,179965.1725,149725.1325,128000.539,111586.6634,98721.97053,88354.11811,81749.45207,74880.05473,69027.34849,64000.27559,59630.38536,55793.337,52394.06347,49367.68318
-0.1877,179979.1353,149737.0753,128011.2518,111596.617,98731.46411,88363.35017,81755.86475,74886.02721,69032.97561,64005.63197,59635.52901,55798.31384,52398.9103,49372.43016
-0.1876,179993.076,149748.9999,128021.949,111606.5572,98740.94576,88372.57152,81762.26749,74891.99056,69038.59439,64010.98057,59640.66543,55803.28392,52403.75081,49377.17119
-0.1875,180006.9949,149760.9063,128032.6307,111616.4838,98750.4154,88381.78221,81768.66031,74897.94485,69044.20473,64016.3214,59645.79459,55808.24721,52408.58495,49381.90622
-0.1874,180020.8918,149772.7944,128043.2967,111626.3968,98759.87306,88390.98214,81775.0431,74903.88993,69049.80667,64021.65441,59650.91649,55813.20373,52413.41272,49386.63525
-0.1873,180034.7666,149784.6641,128053.947,111636.2962,98769.31871,88400.17133,81781.41585,74909.82589,69055.40011,64026.9796,59656.03112,55818.15342,52418.23411,49391.35827
-0.1872,180048.6193,149796.5154,128064.5818,111646.182,98778.75229,88409.34977,81787.7786,74915.7526,69060.98515,64032.29696,59661.13841,55823.09628,52423.04908,49396.07525
-0.1871,180062.4498,149808.3484,128075.2007,111656.054,98788.17377,88418.51736,81794.13128,74921.67015,69066.56167,64037.60642,59666.23841,55828.03233,52427.85766,49400.78621
-0.187,180076.2583,149820.1629,128085.8039,111665.9124,98797.58317,88427.67415,81800.47387,74927.57845,69072.12967,64042.90803,59671.33106,55832.9615,52432.65978,49405.4911
-0.1869,180090.0443,149831.9588,128096.3913,111675.7569,98806.98039,88436.82008,81806.8064,74933.47751,69077.6892,64048.20175,59676.41637,55837.88379,52437.45544,49410.1899
-0.1868,180103.808,149843.7363,128106.9629,111685.5878,98816.36546,88445.95512,81813.12875,74939.36726,69083.24012,64053.48753,59681.49431,55842.79921,52442.24468,49414.88265
-0.1867,180117.5496,149855.4951,128117.5186,111695.4048,98825.73832,88455.07927,81819.44093,74945.24775,69088.78253,64058.76539,59686.56485,55847.70772,52447.02739,49419.56925
-0.1866,180131.2686,149867.2353,128128.0585,111705.2079,98835.09895,88464.1925,81825.74298,74951.11892,69094.31631,64064.0353,59691.62799,55852.60929,52451.80364,49424.24978
-0.1865,180144.9652,149878.9569,128138.5823,111714.9972,98844.44736,88473.2947,81832.03482,74956.98074,69099.8415,64069.29722,59696.68373,55857.50394,52456.57337,49428.92415
-0.1864,180158.6394,149890.6598,128149.0902,111724.7726,98853.7834,88482.38599,81838.31641,74962.83319,69105.3581,64074.55117,59701.732,55862.39164,52461.33656,49433.5924
-0.1863,180172.2909,149902.3438,128159.582,111734.534,98863.10722,88491.46622,81844.58781,74968.67629,69110.86603,64079.79711,59706.77283,55867.27234,52466.09322,49438.25447
-0.1862,180185.9198,149914.0091,128170.0579,111744.2815,98872.41863,88500.53543,81850.84889,74974.50996,69116.36529,64085.035,59711.80619,55872.1461,52470.84333,49442.91037
-0.1861,180199.526,149925.6555,128180.5176,111754.015,98881.71766,88509.59358,81857.0997,74980.33422,69121.85587,64090.26487,59716.83207,55877.0128,52475.58686,49447.56009
-0.186,180213.1097,149937.2831,128190.9612,111763.7344,98891.00436,88518.64063,81863.34022,74986.14904,69127.3378,64095.4867,59721.85041,55881.87253,52480.32382,49452.20362
-0.1859,180226.6706,149948.8917,128201.3886,111773.4398,98900.27855,88527.67657,81869.5704,74991.95439,69132.81093,64100.7004,59726.86129,55886.72522,52485.05416,49456.84091
-0.1858,180240.2085,149960.4814,128211.7999,111783.131,98909.54032,88536.70136,81875.79016,74997.75026,69138.27538,64105.90602,59731.86456,55891.57084,52489.77789,49461.47198
-0.1857,180253.7237,149972.052,128222.1949,111792.8082,98918.78961,88545.715,81881.99959,75003.53662,69143.73106,64111.10357,59736.86031,55896.40941,52494.495,49466.09681
-0.1856,180267.216,149983.6037,128232.5737,111802.4711,98928.02635,88554.71741,81888.19862,75009.31347,69149.17794,64116.29292,59741.84849,55901.24089,52499.20545,49470.71537
-0.1855,180280.6852,149995.1361,128242.9362,111812.1199,98937.25061,88563.70865,81894.38722,75015.08073,69154.61604,64121.47416,59746.82907,55906.06528,52503.90925,49475.32767
-0.1854,180294.1316,150006.6496,128253.2823,111821.7545,98946.46224,88572.68862,81900.56538,75020.83847,69160.04534,64126.64721,59751.80205,55910.88256,52508.60636,49479.93367
-0.1853,180307.5548,150018.1438,128263.612,111831.3748,98955.6613,88581.6573,81906.73304,75026.5866,69165.46576,64131.81208,59756.76738,55915.69271,52513.2968,49484.53338
-0.1852,180320.955,150029.6188,128273.9253,111840.9808,98964.8477,88590.61471,81912.89021,75032.32512,69170.87738,64136.96874,59761.72511,55920.49572,52517.98051,49489.12678
-0.1851,180334.332,150041.0745,128284.2222,111850.5725,98974.02146,88599.56078,81919.03689,75038.05401,69176.28009,64142.1172,59766.67517,55925.29155,52522.65754,49493.71384
-0.185,180347.6857,150052.511,128294.5026,111860.1498,98983.18254,88608.49552,81925.17302,75043.77323,69181.67391,64147.2574,59771.61754,55930.08023,52527.32779,49498.29456
-0.1849,180361.0163,150063.9281,128304.7665,111869.7127,98992.33093,88617.41888,81931.29854,75049.48282,69187.05882,64152.38934,59776.55222,55934.86169,52531.99132,49502.86892
-0.1848,180374.3236,150075.3258,128315.0139,111879.2613,99001.46653,88626.33082,81937.41354,75055.18271,69192.43483,64157.51302,59781.47922,55939.63597,52536.64806,49507.43691
-0.1847,180387.6075,150086.7041,128325.2446,111888.7954,99010.58939,88635.23134,81943.51794,75060.87284,69197.80183,64162.62838,59786.39849,55944.40301,52541.29805,49511.99851
-0.1846,180400.868,150098.063,128335.4587,111898.315,99019.69943,88644.12043,81949.61167,75066.5533,69203.15991,64167.73544,59791.31,55949.16282,52545.94122,49516.55372
-0.1845,180414.105,150109.4023,128345.6562,111907.8201,99028.79669,88652.99804,81955.69475,75072.22398,69208.50898,64172.83417,59796.21377,55953.91538,52550.5776,49521.1025
-0.1844,180427.3186,150120.7221,128355.8369,111917.3106,99037.88105,88661.86415,81961.76716,75077.88485,69213.84906,64177.92457,59801.10975,55958.66067,52555.20714,49525.64488
